epoch,lr_scheduler,step,train_acc,train_f1,train_loss,val_acc,val_f1,val_loss
,0.0001,49,,,,,,
0,,49,0.390625,0.3143201768398285,1.426949143409729,,,inf
,0.0001,99,,,,,,
0,,99,0.34375,0.26326778531074524,1.3900054693222046,,,inf
,0.0001,149,,,,,,
0,,149,0.53125,0.44330883026123047,1.2427440881729126,,,inf
,0.0001,199,,,,,,
0,,199,0.421875,0.29603731632232666,1.292649745941162,,,inf
0,,209,,,,0.6085368990898132,0.575924277305603,1.0880793333053589
,0.0001,249,,,,,,
0,,249,0.671875,0.5997174978256226,0.9450991749763489,,,inf
,0.0001,299,,,,,,
0,,299,0.65625,0.5750811696052551,0.9191298484802246,,,inf
,0.0001,349,,,,,,
0,,349,0.609375,0.5408093929290771,0.8894404172897339,,,inf
,0.0001,399,,,,,,
0,,399,0.5625,0.49765920639038086,1.0286519527435303,,,inf
