epoch,lr_scheduler,step,train_acc,train_f1,train_loss,val_acc,val_f1,val_loss
,0.001,49,,,,,,
0,,49,0.546875,0.46237871050834656,1.1586143970489502,,,inf
,0.001,99,,,,,,
0,,99,0.59375,0.5283487439155579,0.8869125247001648,,,inf
0,,104,,,,0.7298966646194458,0.7034805417060852,0.7669323086738586
,0.001,149,,,,,,
0,,149,0.703125,0.6611679196357727,0.6593227386474609,,,inf
,0.001,199,,,,,,
0,,199,0.765625,0.7471778988838196,0.6011484265327454,,,inf
0,,209,,,,0.7519269585609436,0.7176187038421631,0.7171900272369385
,0.001,249,,,,,,
0,,249,0.6953125,0.664557933807373,0.6750298142433167,,,inf
,0.001,299,,,,,,
0,,299,0.8203125,0.8122326731681824,0.5396357178688049,,,inf
0,,314,,,,0.7591701745986938,0.7436080574989319,0.6879860162734985
,0.001,349,,,,,,
0,,349,0.7890625,0.7746483087539673,0.6228342056274414,,,inf
,0.001,399,,,,,,
0,,399,0.7734375,0.7473859786987305,0.5868178009986877,,,inf
0,,419,,,,0.7693926692008972,0.763979434967041,0.685688316822052
,0.001,449,,,,,,
0,,449,0.7578125,0.7568891048431396,0.6158414483070374,,,inf
,0.001,499,,,,,,
0,,499,0.7734375,0.7571733593940735,0.5522524118423462,,,inf
0,,524,,,,0.7836331129074097,0.7802956104278564,0.6534430980682373
,0.001,549,,,,,,
0,,549,0.7265625,0.7274347543716431,0.6133469939231873,,,inf
,0.001,599,,,,,,
0,,599,0.7890625,0.7730752825737,0.4642396569252014,,,inf
0,,629,,,,0.7968348264694214,0.7822257280349731,0.6279544830322266
,0.001,649,,,,,,
0,,649,0.8125,0.802631139755249,0.5287488102912903,,,inf
,0.001,699,,,,,,
0,,699,0.7578125,0.7399776577949524,0.6986283659934998,,,inf
0,,734,,,,0.8007707595825195,0.7896844148635864,0.6116811633110046
,0.001,749,,,,,,
0,,749,0.90625,0.8998717069625854,0.35446327924728394,,,inf
,0.001,799,,,,,,
0,,799,0.8359375,0.8282397985458374,0.4725702702999115,,,inf
0,,839,,,,0.7423331141471863,0.7435510754585266,0.6862092018127441
,0.001,849,,,,,,
0,,849,0.78125,0.7749557495117188,0.5388381481170654,,,inf
,0.001,899,,,,,,
0,,899,0.734375,0.7260769605636597,0.642173171043396,,,inf
0,,944,,,,0.8036680817604065,0.7946255207061768,0.5884317755699158
,0.001,949,,,,,,
0,,949,0.8515625,0.842153787612915,0.4418051838874817,,,inf
,0.001,999,,,,,,
0,,999,0.7890625,0.7821085453033447,0.579516589641571,,,inf
,0.001,1049,,,,,,
1,,1049,0.8125,0.7947067618370056,0.5618440508842468,,,
,0.001,1099,,,,,,
1,,1099,0.78125,0.7751402258872986,0.61441969871521,,,
1,,1127,,,,0.8100093007087708,0.8005006313323975,0.5977497696876526
,0.001,1149,,,,,,
1,,1149,0.875,0.8758220672607422,0.40838822722435,,,
,0.001,1199,,,,,,
1,,1199,0.796875,0.7732772827148438,0.5425216555595398,,,
1,,1232,,,,0.7846444249153137,0.7838807106018066,0.6205186247825623
,0.001,1249,,,,,,
1,,1249,0.8046875,0.7759513854980469,0.554861307144165,,,
,0.001,1299,,,,,,
1,,1299,0.8203125,0.8155535459518433,0.48609960079193115,,,
1,,1337,,,,0.8075766563415527,0.8022318482398987,0.5836439728736877
,0.001,1349,,,,,,
1,,1349,0.8359375,0.8357614278793335,0.4154336154460907,,,
,0.001,1399,,,,,,
1,,1399,0.7578125,0.7514228820800781,0.6590092182159424,,,
1,,1442,,,,0.7675886750221252,0.7636948227882385,0.6417902112007141
,0.001,1449,,,,,,
1,,1449,0.7578125,0.7505974769592285,0.6634405851364136,,,
,0.001,1499,,,,,,
1,,1499,0.8125,0.7944929003715515,0.48176702857017517,,,
1,,1547,,,,0.8105012774467468,0.7990010976791382,0.5771679282188416
,0.001,1549,,,,,,
1,,1549,0.796875,0.7834059596061707,0.5126543641090393,,,
,0.001,1599,,,,,,
1,,1599,0.8046875,0.7858463525772095,0.533534586429596,,,
,0.001,1649,,,,,,
1,,1649,0.8125,0.8010863065719604,0.5008134841918945,,,
1,,1652,,,,0.8118405938148499,0.8067843914031982,0.5625770092010498
,0.001,1699,,,,,,
1,,1699,0.7734375,0.7715618014335632,0.5878211259841919,,,
,0.001,1749,,,,,,
1,,1749,0.8203125,0.815305233001709,0.5306794047355652,,,
1,,1757,,,,0.814300537109375,0.805806040763855,0.5701993107795715
,0.001,1799,,,,,,
1,,1799,0.875,0.872331976890564,0.42169541120529175,,,
,0.001,1849,,,,,,
1,,1849,0.8828125,0.8831191062927246,0.48805999755859375,,,
1,,1862,,,,0.8089979887008667,0.806814432144165,0.5813740491867065
,0.001,1899,,,,,,
1,,1899,0.875,0.8601852655410767,0.3552575707435608,,,
,0.001,1949,,,,,,
1,,1949,0.78125,0.7659262418746948,0.5718962550163269,,,
1,,1967,,,,0.8114852905273438,0.8010125756263733,0.5647475123405457
,0.001,1999,,,,,,
1,,1999,0.75,0.7322982549667358,0.5197229385375977,,,
,0.001,2049,,,,,,
2,,2049,0.828125,0.8223803639411926,0.4641563296318054,,,
,0.001,2099,,,,,,
2,,2099,0.8515625,0.849877119064331,0.43803125619888306,,,
,0.001,2149,,,,,,
2,,2149,0.7734375,0.7668120861053467,0.5077832341194153,,,
2,,2150,,,,0.8047887086868286,0.800977349281311,0.5917984843254089
,0.001,2199,,,,,,
2,,2199,0.8515625,0.8412655591964722,0.4079897403717041,,,
,0.001,2249,,,,,,
2,,2249,0.8515625,0.8325086236000061,0.3707483112812042,,,
2,,2255,,,,0.8141912221908569,0.8110349178314209,0.563062846660614
,0.001,2299,,,,,,
2,,2299,0.8125,0.7963483333587646,0.4597139358520508,,,
,0.001,2349,,,,,,
2,,2349,0.78125,0.7691830396652222,0.5451151132583618,,,
2,,2360,,,,0.8094626069068909,0.7989570498466492,0.5677149891853333
,0.001,2399,,,,,,
2,,2399,0.8515625,0.8442314863204956,0.4121091067790985,,,
,0.001,2449,,,,,,
2,,2449,0.828125,0.8242690563201904,0.47685152292251587,,,
2,,2465,,,,0.7954682111740112,0.7960600256919861,0.5908256769180298
,0.001,2499,,,,,,
2,,2499,0.796875,0.7841683030128479,0.5316201448440552,,,
,0.001,2549,,,,,,
2,,2549,0.8203125,0.8150627613067627,0.4719393849372864,,,
2,,2570,,,,0.8178538084030151,0.8051700592041016,0.5435529947280884
,0.001,2599,,,,,,
2,,2599,0.8125,0.7993429899215698,0.4544970989227295,,,
,0.001,2649,,,,,,
2,,2649,0.828125,0.8220087289810181,0.44031766057014465,,,
2,,2675,,,,0.8040233850479126,0.7935259938240051,0.5604487061500549
,0.001,2699,,,,,,
2,,2699,0.8203125,0.8117368221282959,0.4678793251514435,,,
,0.001,2749,,,,,,
2,,2749,0.8671875,0.8690861463546753,0.42618924379348755,,,
2,,2780,,,,0.813535213470459,0.8054422736167908,0.5522695779800415
,0.001,2799,,,,,,
2,,2799,0.8046875,0.7977036237716675,0.5659772157669067,,,
,0.001,2849,,,,,,
2,,2849,0.8515625,0.8420345783233643,0.38497576117515564,,,
2,,2885,,,,0.8122232556343079,0.8069742918014526,0.5534021258354187
,0.001,2899,,,,,,
2,,2899,0.78125,0.7705255746841431,0.5081782341003418,,,
,0.001,2949,,,,,,
2,,2949,0.8515625,0.8303611874580383,0.4585568904876709,,,
2,,2990,,,,0.8204231262207031,0.8094860911369324,0.5439624190330505
,0.001,2999,,,,,,
2,,2999,0.8046875,0.8126322031021118,0.5150465965270996,,,
,0.001,3049,,,,,,
2,,3049,0.8125,0.8185687065124512,0.4157477915287018,,,
,0.001,3099,,,,,,
3,,3099,0.8203125,0.8013846278190613,0.3717588186264038,,,
,0.001,3149,,,,,,
3,,3149,0.7890625,0.7595497369766235,0.5104728937149048,,,
3,,3173,,,,0.8207511305809021,0.8118172883987427,0.5417969822883606
