epoch,lr_scheduler,step,train_acc,train_f1,train_loss,val_acc,val_f1,val_loss
2,,2799,0.8984375,0.8933727145195007,0.3485366106033325,,,
,0.001,2849,,,,,,
2,,2849,0.8046875,0.7882009148597717,0.4948262870311737,,,
2,,2875,,,,0.8118034601211548,0.8100980520248413,0.5089751482009888
,0.001,2899,,,,,,
2,,2899,0.8203125,0.8166664838790894,0.4251307249069214,,,
,0.001,2949,,,,,,
2,,2949,0.8515625,0.8471850156784058,0.37957897782325745,,,
2,,2980,,,,0.8154268264770508,0.8124364614486694,0.5036892294883728
,0.001,2999,,,,,,
2,,2999,0.765625,0.7746139764785767,0.4499838650226593,,,
,0.001,3049,,,,,,
2,,3049,0.890625,0.8778750896453857,0.36371633410453796,,,
,0.001,3099,,,,,,
3,,3099,0.7734375,0.7519538998603821,0.5295035243034363,,,
,0.001,3149,,,,,,
3,,3149,0.8046875,0.8018484115600586,0.4601372182369232,,,
3,,3158,,,,0.8027724623680115,0.7998780608177185,0.5234971642494202
,0.001,3199,,,,,,
3,,3199,0.7890625,0.7770388126373291,0.597733736038208,,,
,0.001,3249,,,,,,
3,,3249,0.8125,0.8102696537971497,0.3923575282096863,,,
3,,3263,,,,0.8030469417572021,0.8086302876472473,0.5402668118476868
,0.001,3299,,,,,,
3,,3299,0.828125,0.8237202167510986,0.398421049118042,,,
,0.001,3349,,,,,,
3,,3349,0.796875,0.7964013814926147,0.5050005316734314,,,
3,,3368,,,,0.8228657841682434,0.8171215057373047,0.486282616853714
,0.001,3399,,,,,,
3,,3399,0.7890625,0.797305703163147,0.49392035603523254,,,
,0.001,3449,,,,,,
3,,3449,0.8359375,0.8373699188232422,0.48248231410980225,,,
3,,3473,,,,0.8231402635574341,0.8168917894363403,0.49273404479026794
,0.001,3499,,,,,,
3,,3499,0.8515625,0.8399659395217896,0.4941549301147461,,,
,0.001,3549,,,,,,
3,,3549,0.734375,0.7322793006896973,0.587282121181488,,,
3,,3578,,,,0.824265718460083,0.8117191791534424,0.48885002732276917
,0.001,3599,,,,,,
3,,3599,0.84375,0.837734043598175,0.4348297119140625,,,
,0.001,3649,,,,,,
3,,3649,0.8671875,0.8550941944122314,0.4071940779685974,,,
3,,3683,,,,0.8071369528770447,0.8057172894477844,0.5369032025337219
,0.001,3699,,,,,,
3,,3699,0.859375,0.8592638969421387,0.3690081536769867,,,
,0.001,3749,,,,,,
3,,3749,0.8203125,0.8046938180923462,0.45674005150794983,,,
3,,3788,,,,0.8012352585792542,0.8026776909828186,0.5219389796257019
,0.001,3799,,,,,,
3,,3799,0.8515625,0.8451956510543823,0.4070758521556854,,,
,0.001,3849,,,,,,
3,,3849,0.8046875,0.7971502542495728,0.4854714870452881,,,
3,,3893,,,,0.7807576060295105,0.7780512571334839,0.5700232982635498
,0.001,3899,,,,,,
3,,3899,0.7890625,0.7817570567131042,0.5458879470825195,,,
,0.001,3949,,,,,,
3,,3949,0.8125,0.8107907176017761,0.43464499711990356,,,
3,,3998,,,,0.8054076433181763,0.8007829785346985,0.5127394199371338
,0.001,3999,,,,,,
3,,3999,0.7734375,0.7487221956253052,0.5118899345397949,,,
,0.001,4049,,,,,,
3,,4049,0.8359375,0.8345150351524353,0.4671507775783539,,,
,0.0005,4099,,,,,,
4,,4099,0.8046875,0.79708331823349,0.5286287069320679,,,
,0.0005,4149,,,,,,
4,,4149,0.8671875,0.8676939010620117,0.3813118040561676,,,
4,,4176,,,,0.8251166343688965,0.8117232918739319,0.49312475323677063
,0.0005,4199,,,,,,
4,,4199,0.875,0.8722409009933472,0.4372411370277405,,,
,0.0005,4249,,,,,,
4,,4249,0.7421875,0.7393491268157959,0.5556191205978394,,,
4,,4281,,,,0.8213011026382446,0.8177765607833862,0.49622562527656555
,0.0005,4299,,,,,,
4,,4299,0.8515625,0.8487679958343506,0.4263368546962738,,,
,0.0005,4349,,,,,,
4,,4349,0.765625,0.7582913041114807,0.5112064480781555,,,
4,,4386,,,,0.821959912776947,0.8167961239814758,0.5206045508384705
,0.0005,4399,,,,,,
4,,4399,0.859375,0.8480721712112427,0.3802970349788666,,,
,0.0005,4449,,,,,,
4,,4449,0.8671875,0.8658825159072876,0.47262728214263916,,,
4,,4491,,,,0.826077401638031,0.819477379322052,0.4860071837902069
,0.0005,4499,,,,,,
4,,4499,0.765625,0.762721836566925,0.5725454688072205,,,
,0.0005,4549,,,,,,
4,,4549,0.828125,0.8191555738449097,0.4501246213912964,,,
4,,4596,,,,0.8166895508766174,0.8053931593894958,0.496674120426178
,0.0005,4599,,,,,,
4,,4599,0.78125,0.7721866965293884,0.4972706437110901,,,
,0.0005,4649,,,,,,
4,,4649,0.859375,0.8545918464660645,0.4128817319869995,,,
,0.0005,4699,,,,,,
4,,4699,0.8515625,0.8482633829116821,0.45566102862358093,,,
4,,4701,,,,0.8229206800460815,0.8188410997390747,0.49373531341552734
,0.0005,4749,,,,,,
4,,4749,0.765625,0.7408632040023804,0.5674769282341003,,,
,0.0005,4799,,,,,,
4,,4799,0.84375,0.8457627296447754,0.34976086020469666,,,
4,,4806,,,,0.8258852362632751,0.8198075294494629,0.47804293036460876
,0.0005,4849,,,,,,
4,,4849,0.84375,0.8316373825073242,0.3184175491333008,,,
,0.0005,4899,,,,,,
4,,4899,0.859375,0.8440506458282471,0.4582585096359253,,,
4,,4911,,,,0.8194894194602966,0.8140577077865601,0.5123553276062012
,0.0005,4949,,,,,,
4,,4949,0.8671875,0.8467893004417419,0.35305505990982056,,,
,0.0005,4999,,,,,,
4,,4999,0.8125,0.8123007416725159,0.4599011242389679,,,
4,,5016,,,,0.8147405982017517,0.8145528435707092,0.5052924752235413
,0.0005,5049,,,,,,
4,,5049,0.90625,0.9006789922714233,0.315000981092453,,,
,0.0005,5099,,,,,,
5,,5099,0.84375,0.824987530708313,0.3892216682434082,,,
,0.0005,5149,,,,,,
5,,5149,0.875,0.873786449432373,0.43135762214660645,,,
5,,5194,,,,0.8219324946403503,0.8242979645729065,0.49454325437545776
,0.0005,5199,,,,,,
5,,5199,0.734375,0.7346259355545044,0.6314643621444702,,,
,0.0005,5249,,,,,,
5,,5249,0.84375,0.8170588612556458,0.38994449377059937,,,
,0.0005,5299,,,,,,
5,,5299,0.8671875,0.8586298227310181,0.4188818633556366,,,
5,,5299,,,,0.8271204829216003,0.8193677067756653,0.48790204524993896
,0.0005,5349,,,,,,
5,,5349,0.890625,0.8879555463790894,0.33866438269615173,,,
,0.0005,5399,,,,,,
5,,5399,0.8515625,0.8531529307365417,0.40201520919799805,,,
5,,5404,,,,0.8264891505241394,0.8172146081924438,0.4867722690105438
,0.0005,5449,,,,,,
5,,5449,0.78125,0.7829443216323853,0.4960850477218628,,,
,0.0005,5499,,,,,,
5,,5499,0.8125,0.807416558265686,0.4824831485748291,,,
5,,5509,,,,0.829700767993927,0.8235233426094055,0.47673919796943665
,0.0005,5549,,,,,,
5,,5549,0.828125,0.8208355903625488,0.405807226896286,,,
,0.0005,5599,,,,,,
5,,5599,0.8671875,0.8621727824211121,0.343594491481781,,,
5,,5614,,,,0.8278616666793823,0.8224813342094421,0.4835919141769409
,0.0005,5649,,,,,,
5,,5649,0.8515625,0.8541406989097595,0.44599416851997375,,,
,0.0005,5699,,,,,,
5,,5699,0.8203125,0.810727596282959,0.41162723302841187,,,
5,,5719,,,,0.8208344578742981,0.8187965154647827,0.4975831210613251
,0.0005,5749,,,,,,
5,,5749,0.875,0.8755691051483154,0.42197734117507935,,,
,0.0005,5799,,,,,,
5,,5799,0.8671875,0.854854941368103,0.42883560061454773,,,
5,,5824,,,,0.8221520781517029,0.8198777437210083,0.48976296186447144
,0.0005,5849,,,,,,
5,,5849,0.7890625,0.7826384902000427,0.5284438729286194,,,
,0.0005,5899,,,,,,
5,,5899,0.8359375,0.8240551948547363,0.44464534521102905,,,
5,,5929,,,,0.8260499835014343,0.8143099546432495,0.4896884858608246
,0.0005,5949,,,,,,
5,,5949,0.8515625,0.8479007482528687,0.4071546196937561,,,
,0.0005,5999,,,,,,
5,,5999,0.8125,0.8088525533676147,0.5357314348220825,,,
5,,6034,,,,0.8307713270187378,0.8262196183204651,0.4826963245868683
,0.0005,6049,,,,,,
5,,6049,0.828125,0.8277009725570679,0.39298510551452637,,,
,0.0005,6099,,,,,,
5,,6099,0.8359375,0.8370377421379089,0.45473796129226685,,,
,0.0005,6149,,,,,,
6,,6149,0.84375,0.8340946435928345,0.38049474358558655,,,
,0.0005,6199,,,,,,
6,,6199,0.8828125,0.8750704526901245,0.40631720423698425,,,
6,,6212,,,,0.8069173693656921,0.8072712421417236,0.5225076079368591
,0.0005,6249,,,,,,
6,,6249,0.8515625,0.8462448120117188,0.44642096757888794,,,
,0.0005,6299,,,,,,
6,,6299,0.7734375,0.750058650970459,0.5791649222373962,,,
6,,6317,,,,0.824018657207489,0.8148298859596252,0.5027366280555725
,0.0005,6349,,,,,,
6,,6349,0.7734375,0.7490605115890503,0.5517744421958923,,,
,0.0005,6399,,,,,,
6,,6399,0.84375,0.8393488526344299,0.43348902463912964,,,
6,,6422,,,,0.8274499177932739,0.8267719149589539,0.4838848114013672
,0.0005,6449,,,,,,
6,,6449,0.8984375,0.8980277180671692,0.32980969548225403,,,
,0.0005,6499,,,,,,
6,,6499,0.8359375,0.8180292844772339,0.43764424324035645,,,
6,,6527,,,,0.8261597752571106,0.8217495083808899,0.49272283911705017
,0.0005,6549,,,,,,
6,,6549,0.765625,0.7457276582717896,0.5538669228553772,,,
,0.0005,6599,,,,,,
6,,6599,0.7421875,0.7259161472320557,0.5478910207748413,,,
6,,6632,,,,0.8273126482963562,0.8228453993797302,0.4981633722782135
,0.0005,6649,,,,,,
6,,6649,0.8359375,0.8223317861557007,0.3995676040649414,,,
,0.0005,6699,,,,,,
6,,6699,0.8671875,0.8679044246673584,0.33862000703811646,,,
6,,6737,,,,0.8064507246017456,0.8015225529670715,0.5215160846710205
,0.0005,6749,,,,,,
6,,6749,0.8046875,0.8117378950119019,0.5395011901855469,,,
,0.0005,6799,,,,,,
6,,6799,0.8984375,0.9016990661621094,0.2736964523792267,,,
6,,6842,,,,0.8302497863769531,0.8202400207519531,0.48044994473457336
,0.0005,6849,,,,,,
6,,6849,0.828125,0.8185548782348633,0.46302786469459534,,,
,0.0005,6899,,,,,,
6,,6899,0.8359375,0.8217467069625854,0.42771750688552856,,,
6,,6947,,,,0.8260225057601929,0.8162786960601807,0.48665571212768555
,0.0005,6949,,,,,,
6,,6949,0.890625,0.8793882131576538,0.3451899290084839,,,
,0.0005,6999,,,,,,
6,,6999,0.859375,0.856324315071106,0.36610278487205505,,,
,0.0005,7049,,,,,,
6,,7049,0.84375,0.8424204587936401,0.407640278339386,,,
6,,7052,,,,0.8285204768180847,0.8220036625862122,0.49244973063468933
,0.0005,7099,,,,,,
6,,7099,0.8203125,0.8091323375701904,0.48461857438087463,,,
,0.0005,7149,,,,,,
7,,7149,0.8671875,0.8580551743507385,0.39951038360595703,,,
,0.0005,7199,,,,,,
7,,7199,0.8359375,0.825971245765686,0.38674071431159973,,,
7,,7230,,,,0.8242931365966797,0.8140754103660583,0.4888729751110077
,0.0005,7249,,,,,,
7,,7249,0.859375,0.8540950417518616,0.3709016740322113,,,
,0.0005,7299,,,,,,
7,,7299,0.8515625,0.8486917614936829,0.3581171929836273,,,
7,,7335,,,,0.8275048136711121,0.82203608751297,0.49547988176345825
,0.0005,7349,,,,,,
7,,7349,0.84375,0.8397733569145203,0.47402745485305786,,,
,0.0005,7399,,,,,,
7,,7399,0.828125,0.8236165642738342,0.5064578056335449,,,
7,,7440,,,,0.80274498462677,0.796962320804596,0.5195146203041077
,0.0005,7449,,,,,,
7,,7449,0.8671875,0.8390644788742065,0.40008974075317383,,,
,0.0005,7499,,,,,,
7,,7499,0.8828125,0.8830401301383972,0.306098073720932,,,
7,,7545,,,,0.826818585395813,0.8214083313941956,0.48259562253952026
,0.0005,7549,,,,,,
7,,7549,0.8515625,0.8469722867012024,0.3589681088924408,,,
,0.0005,7599,,,,,,
7,,7599,0.7890625,0.7795989513397217,0.49392440915107727,,,
,0.0005,7649,,,,,,
7,,7649,0.8125,0.808181881904602,0.4034627676010132,,,
7,,7650,,,,0.8133680820465088,0.8104979991912842,0.5109128952026367
,0.0005,7699,,,,,,
7,,7699,0.8828125,0.8811854124069214,0.3127584755420685,,,
,0.0005,7749,,,,,,
7,,7749,0.8671875,0.8640643358230591,0.36146116256713867,,,
7,,7755,,,,0.8284929990768433,0.8235982060432434,0.47992247343063354
,0.0005,7799,,,,,,
7,,7799,0.796875,0.7731096744537354,0.6499162912368774,,,
,0.0005,7849,,,,,,
7,,7849,0.84375,0.8285953402519226,0.5089148879051208,,,
7,,7860,,,,0.8062585592269897,0.8070560693740845,0.5203214883804321
,0.0005,7899,,,,,,
7,,7899,0.7265625,0.7217793464660645,0.6044186949729919,,,
,0.0005,7949,,,,,,
7,,7949,0.796875,0.7885643243789673,0.5078631043434143,,,
7,,7965,,,,0.8255009651184082,0.8157769441604614,0.49088969826698303
,0.0005,7999,,,,,,
7,,7999,0.828125,0.8246212005615234,0.44944941997528076,,,
,0.0005,8049,,,,,,
7,,8049,0.8515625,0.8350803852081299,0.36228713393211365,,,
7,,8070,,,,0.8239637613296509,0.8188523054122925,0.4847354292869568
,0.0005,8099,,,,,,
7,,8099,0.8671875,0.8635830879211426,0.3918199837207794,,,
,0.00025,8149,,,,,,
8,,8149,0.8828125,0.8808629512786865,0.3631310760974884,,,
,0.00025,8199,,,,,,
8,,8199,0.796875,0.7763534188270569,0.4719855785369873,,,
8,,8248,,,,0.8322811126708984,0.8289937973022461,0.47791746258735657
,0.00025,8249,,,,,,
8,,8249,0.796875,0.790902853012085,0.45708954334259033,,,
,0.00025,8299,,,,,,
8,,8299,0.859375,0.8543060421943665,0.37190258502960205,,,
,0.00025,8349,,,,,,
8,,8349,0.8125,0.7967125177383423,0.4212307333946228,,,
8,,8353,,,,0.8277792930603027,0.8258185982704163,0.4918988347053528
,0.00025,8399,,,,,,
8,,8399,0.8203125,0.8245260119438171,0.49027472734451294,,,
,0.00025,8449,,,,,,
8,,8449,0.8828125,0.8796850442886353,0.32310950756073,,,
8,,8458,,,,0.8325555920600891,0.8275439143180847,0.4839189648628235
,0.00025,8499,,,,,,
8,,8499,0.875,0.866956889629364,0.3573608100414276,,,
,0.00025,8549,,,,,,
8,,8549,0.828125,0.8273556232452393,0.5091899037361145,,,
8,,8563,,,,0.8317046165466309,0.823252260684967,0.4827869236469269
,0.00025,8599,,,,,,
8,,8599,0.8125,0.8184471130371094,0.48147863149642944,,,
,0.00025,8649,,,,,,
8,,8649,0.7890625,0.7749741077423096,0.49642670154571533,,,
8,,8668,,,,0.8303870558738708,0.8230339288711548,0.47496578097343445
,0.00025,8699,,,,,,
8,,8699,0.8515625,0.8460289835929871,0.3643660247325897,,,
,0.00025,8749,,,,,,
8,,8749,0.890625,0.8921831250190735,0.33007338643074036,,,
8,,8773,,,,0.8294811844825745,0.8244436979293823,0.48386749625205994
,0.00025,8799,,,,,,
8,,8799,0.828125,0.814848780632019,0.4214118421077728,,,
,0.00025,8849,,,,,,
8,,8849,0.84375,0.8375657796859741,0.3382950723171234,,,
8,,8878,,,,0.8255283832550049,0.8207582831382751,0.4940650761127472
,0.00025,8899,,,,,,
8,,8899,0.8515625,0.8427103161811829,0.3828391134738922,,,
,0.00025,8949,,,,,,
8,,8949,0.8203125,0.8086719512939453,0.4957505464553833,,,
8,,8983,,,,0.8298655152320862,0.8237617611885071,0.48312947154045105
,0.00025,8999,,,,,,
8,,8999,0.8203125,0.8123360872268677,0.4775933623313904,,,
,0.00025,9049,,,,,,
8,,9049,0.875,0.8715938329696655,0.36878979206085205,,,
8,,9088,,,,0.8296733498573303,0.8220179080963135,0.4872140884399414
,0.00025,9099,,,,,,
8,,9099,0.8671875,0.8726637363433838,0.37358811497688293,,,
,0.00025,9149,,,,,,
8,,9149,0.859375,0.8514996767044067,0.3211129307746887,,,
,0.00025,9199,,,,,,
9,,9199,0.890625,0.8896980881690979,0.3304257094860077,,,
,0.00025,9249,,,,,,
9,,9249,0.8046875,0.7911658883094788,0.46914491057395935,,,
9,,9266,,,,0.8187757134437561,0.8119520545005798,0.48822325468063354
,0.00025,9299,,,,,,
9,,9299,0.8125,0.7972618341445923,0.4504098892211914,,,
,0.00025,9349,,,,,,
9,,9349,0.8125,0.8040432929992676,0.41316911578178406,,,
9,,9371,,,,0.8273126482963562,0.8235909342765808,0.5097477436065674
,0.00025,9399,,,,,,
9,,9399,0.84375,0.8331166505813599,0.3854505717754364,,,
,0.00025,9449,,,,,,
9,,9449,0.859375,0.8456463813781738,0.3869692087173462,,,
9,,9476,,,,0.8327202796936035,0.8286517262458801,0.48113393783569336
,0.00025,9499,,,,,,
9,,9499,0.8125,0.8054279088973999,0.5130133032798767,,,
,0.00025,9549,,,,,,
9,,9549,0.7890625,0.7908534407615662,0.4771703779697418,,,
9,,9581,,,,0.8359318971633911,0.8311322331428528,0.47553709149360657
,0.00025,9599,,,,,,
9,,9599,0.84375,0.8389006853103638,0.3797312378883362,,,
,0.00025,9649,,,,,,
9,,9649,0.84375,0.8384466171264648,0.42071250081062317,,,
9,,9686,,,,0.8294811844825745,0.825149655342102,0.47937026619911194
,0.00025,9699,,,,,,
9,,9699,0.78125,0.7767095565795898,0.5596574544906616,,,
,0.00025,9749,,,,,,
9,,9749,0.8125,0.789807915687561,0.473477840423584,,,
9,,9791,,,,0.8272577524185181,0.8230621814727783,0.4859643578529358
,0.00025,9799,,,,,,
9,,9799,0.84375,0.8271852135658264,0.38210049271583557,,,
,0.00025,9849,,,,,,
9,,9849,0.8828125,0.8756570816040039,0.34350425004959106,,,
9,,9896,,,,0.8338731527328491,0.8300884962081909,0.48293301463127136
,0.00025,9899,,,,,,
9,,9899,0.8359375,0.8263759016990662,0.4603051245212555,,,
,0.00025,9949,,,,,,
9,,9949,0.78125,0.7648958563804626,0.5872381329536438,,,
,0.00025,9999,,,,,,
9,,9999,0.9140625,0.9115595817565918,0.25724390149116516,,,
9,,10001,,,,0.8282459378242493,0.8234896659851074,0.5022616386413574
,0.00025,10049,,,,,,
9,,10049,0.8046875,0.7906883955001831,0.41894641518592834,,,
,0.00025,10099,,,,,,
9,,10099,0.7890625,0.7779408097267151,0.5349355936050415,,,
9,,10106,,,,0.8321438431739807,0.8249617218971252,0.4814910888671875
,0.00025,10149,,,,,,
9,,10149,0.8359375,0.8281197547912598,0.37519022822380066,,,
