epoch,lr_scheduler,step,train_acc,train_f1,train_loss,val_acc,val_f1,val_loss
,0.001,49,,,,,,
0,,49,0.5703125,0.48898136615753174,1.056317687034607,,,inf
,0.001,99,,,,,,
0,,99,0.71875,0.6702290773391724,0.725074827671051,,,inf
0,,104,,,,0.7246543765068054,0.680557131767273,0.7583931684494019
,0.001,149,,,,,,
0,,149,0.65625,0.6315284967422485,0.8565583229064941,,,inf
,0.001,199,,,,,,
0,,199,0.7578125,0.7385972142219543,0.740405797958374,,,inf
0,,209,,,,0.754718005657196,0.7263621091842651,0.6893011331558228
,0.001,249,,,,,,
0,,249,0.7578125,0.742211103439331,0.615280032157898,,,inf
,0.001,299,,,,,,
0,,299,0.765625,0.7495919466018677,0.5498659610748291,,,inf
0,,314,,,,0.7568575739860535,0.7352688312530518,0.6936159729957581
,0.001,349,,,,,,
0,,349,0.7890625,0.7722147703170776,0.6075976490974426,,,inf
,0.001,399,,,,,,
0,,399,0.78125,0.7553751468658447,0.6103241443634033,,,inf
0,,419,,,,0.7910631895065308,0.7754130363464355,0.5925471186637878
,0.001,449,,,,,,
0,,449,0.78125,0.765625,0.49540430307388306,,,inf
,0.001,499,,,,,,
0,,499,0.78125,0.7744655609130859,0.6463399529457092,,,inf
0,,524,,,,0.795616626739502,0.7834963798522949,0.6050271987915039
,0.001,549,,,,,,
0,,549,0.7734375,0.7611048221588135,0.5765262842178345,,,inf
,0.001,599,,,,,,
0,,599,0.796875,0.7830381989479065,0.5228376388549805,,,inf
0,,629,,,,0.7926815748214722,0.7870131134986877,0.5822668075561523
,0.001,649,,,,,,
0,,649,0.796875,0.7944151163101196,0.49304625391960144,,,inf
,0.001,699,,,,,,
0,,699,0.78125,0.7649544477462769,0.45101746916770935,,,inf
0,,734,,,,0.8112793564796448,0.7976069450378418,0.5714476704597473
,0.001,749,,,,,,
0,,749,0.8203125,0.8194675445556641,0.48562726378440857,,,inf
,0.001,799,,,,,,
0,,799,0.84375,0.8359362483024597,0.4627247154712677,,,inf
0,,839,,,,0.7987436652183533,0.7936128377914429,0.5825716853141785
,0.001,849,,,,,,
0,,849,0.7734375,0.7695567011833191,0.6103987097740173,,,inf
,0.001,899,,,,,,
0,,899,0.78125,0.7608655691146851,0.60685795545578,,,inf
0,,944,,,,0.7716699838638306,0.7678307890892029,0.6282472610473633
,0.001,949,,,,,,
0,,949,0.7734375,0.7589777708053589,0.5568822622299194,,,inf
,0.001,999,,,,,,
0,,999,0.8125,0.8001171350479126,0.570404589176178,,,inf
,0.001,1049,,,,,,
1,,1049,0.75,0.738980770111084,0.6874676942825317,,,
,0.001,1099,,,,,,
1,,1099,0.796875,0.7910503149032593,0.5212231278419495,,,
1,,1123,,,,0.7926815748214722,0.7886381149291992,0.6200546026229858
,0.001,1149,,,,,,
1,,1149,0.8125,0.8154566287994385,0.5623234510421753,,,
,0.001,1199,,,,,,
1,,1199,0.7734375,0.7673753499984741,0.5957377552986145,,,
1,,1228,,,,0.7784178256988525,0.7753709554672241,0.6150143146514893
,0.001,1249,,,,,,
1,,1249,0.796875,0.8095893859863281,0.5121565461158752,,,
,0.001,1299,,,,,,
1,,1299,0.7890625,0.7867393493652344,0.552617073059082,,,
1,,1333,,,,0.813281774520874,0.7993985414505005,0.5371116399765015
,0.001,1349,,,,,,
1,,1349,0.7890625,0.754249095916748,0.5983463525772095,,,
,0.001,1399,,,,,,
1,,1399,0.8125,0.7974693179130554,0.48433271050453186,,,
1,,1438,,,,0.8102095723152161,0.8029115200042725,0.5456995368003845
,0.001,1449,,,,,,
1,,1449,0.84375,0.8403655290603638,0.4326443374156952,,,
,0.001,1499,,,,,,
1,,1499,0.8359375,0.8271555304527283,0.452763170003891,,,
1,,1543,,,,0.8113616704940796,0.8052228093147278,0.5401210188865662
,0.001,1549,,,,,,
1,,1549,0.8125,0.8002533912658691,0.47201433777809143,,,
,0.001,1599,,,,,,
1,,1599,0.8515625,0.8474456667900085,0.3887063264846802,,,
1,,1648,,,,0.8162442445755005,0.8044272065162659,0.5407811403274536
,0.001,1649,,,,,,
1,,1649,0.78125,0.7631725668907166,0.5287763476371765,,,
,0.001,1699,,,,,,
1,,1699,0.8125,0.8018655776977539,0.6054920554161072,,,
,0.001,1749,,,,,,
1,,1749,0.8359375,0.829162061214447,0.4479026198387146,,,
1,,1753,,,,0.7645106315612793,0.7565860748291016,0.6456850171089172
,0.001,1799,,,,,,
1,,1799,0.8125,0.8167399168014526,0.5011231899261475,,,
,0.001,1849,,,,,,
1,,1849,0.8203125,0.8146006464958191,0.47482454776763916,,,
1,,1858,,,,0.8191244006156921,0.8108642101287842,0.5601859092712402
,0.001,1899,,,,,,
1,,1899,0.8203125,0.8146370053291321,0.49016302824020386,,,
,0.001,1949,,,,,,
1,,1949,0.828125,0.8173378109931946,0.4338016211986542,,,
1,,1963,,,,0.7901579737663269,0.7862542271614075,0.596318781375885
,0.001,1999,,,,,,
1,,1999,0.7890625,0.7804241180419922,0.5366500020027161,,,
,0.001,2049,,,,,,
