epoch,lr_scheduler,step,train_acc,train_f1,train_loss,val_acc,val_f1,val_loss
,0.001,49,,,,,,
0,,49,0.390625,0.30228716135025024,1.320391058921814,,,inf
,0.001,99,,,,,,
0,,99,0.640625,0.5843563079833984,0.9397491812705994,,,inf
0,,105,,,,0.709876537322998,0.6789037585258484,0.8022310137748718
,0.001,149,,,,,,
0,,149,0.6875,0.6545109748840332,0.8653948903083801,,,inf
,0.001,199,,,,,,
0,,199,0.703125,0.653444766998291,0.7179975509643555,,,inf
0,,211,,,,0.7469955086708069,0.7212687730789185,0.7124669551849365
,0.001,249,,,,,,
0,,249,0.7109375,0.6958351731300354,0.7666651606559753,,,inf
,0.001,299,,,,,,
0,,299,0.796875,0.7913200259208679,0.5875107645988464,,,inf
0,,317,,,,0.7401671409606934,0.7256544828414917,0.6994760036468506
,0.001,349,,,,,,
0,,349,0.7578125,0.7431749105453491,0.6427168250083923,,,inf
,0.001,399,,,,,,
0,,399,0.828125,0.7959421873092651,0.5163699388504028,,,inf
0,,423,,,,0.7550802826881409,0.7443978786468506,0.6904001235961914
,0.001,449,,,,,,
0,,449,0.8125,0.799325704574585,0.5867381691932678,,,inf
,0.001,499,,,,,,
0,,499,0.8046875,0.7996084094047546,0.6159399151802063,,,inf
0,,529,,,,0.7605429887771606,0.7471668124198914,0.6591567993164062
,0.001,549,,,,,,
0,,549,0.828125,0.8182291984558105,0.49684619903564453,,,inf
,0.001,599,,,,,,
0,,599,0.7578125,0.7628100514411926,0.5853487253189087,,,inf
0,,635,,,,0.7584125399589539,0.7521858215332031,0.6709243059158325
,0.001,649,,,,,,
0,,649,0.7421875,0.7228958606719971,0.7080148458480835,,,inf
,0.001,699,,,,,,
0,,699,0.8203125,0.8151188492774963,0.4804483652114868,,,inf
0,,741,,,,0.7705943584442139,0.7647366523742676,0.6471155881881714
,0.001,749,,,,,,
0,,749,0.8125,0.8123931884765625,0.5007944107055664,,,inf
,0.001,799,,,,,,
0,,799,0.796875,0.7663142681121826,0.5274540185928345,,,inf
0,,847,,,,0.7586310505867004,0.7490676641464233,0.6990753412246704
,0.001,849,,,,,,
0,,849,0.7734375,0.753084123134613,0.67586749792099,,,inf
,0.001,899,,,,,,
0,,899,0.7890625,0.7750922441482544,0.5045384764671326,,,inf
,0.001,949,,,,,,
0,,949,0.7734375,0.7827497720718384,0.6485693454742432,,,inf
0,,953,,,,0.7806183695793152,0.7736905813217163,0.6422531604766846
,0.001,999,,,,,,
0,,999,0.765625,0.7508734464645386,0.49546122550964355,,,inf
,0.001,1049,,,,,,
1,,1049,0.7578125,0.7477810382843018,0.6720016598701477,,,
,0.001,1099,,,,,,
1,,1099,0.8359375,0.8324853181838989,0.5051131844520569,,,
1,,1129,,,,0.7856440544128418,0.782985270023346,0.6571155190467834
,0.001,1149,,,,,,
1,,1149,0.796875,0.7831780314445496,0.506857693195343,,,
,0.001,1199,,,,,,
1,,1199,0.796875,0.7800925970077515,0.4939373731613159,,,
1,,1235,,,,0.7588768601417542,0.7520272135734558,0.7099388241767883
,0.001,1249,,,,,,
1,,1249,0.75,0.7263087034225464,0.5781372785568237,,,
,0.001,1299,,,,,,
1,,1299,0.8203125,0.8152977824211121,0.6160570383071899,,,
1,,1341,,,,0.7812192440032959,0.7802106738090515,0.6332923769950867
,0.001,1349,,,,,,
1,,1349,0.8359375,0.8249319791793823,0.4991949200630188,,,
,0.001,1399,,,,,,
1,,1399,0.8046875,0.7946669459342957,0.5455140471458435,,,
1,,1447,,,,0.7992188334465027,0.7861473560333252,0.5987884402275085
,0.001,1449,,,,,,
1,,1449,0.734375,0.7244887351989746,0.6395928263664246,,,
,0.001,1499,,,,,,
1,,1499,0.78125,0.7770959138870239,0.49225786328315735,,,
,0.001,1549,,,,,,
1,,1549,0.875,0.8668854236602783,0.4350910186767578,,,
1,,1553,,,,0.7931279540061951,0.7861637473106384,0.6276602745056152
,0.001,1599,,,,,,
1,,1599,0.8125,0.8078492879867554,0.5082752108573914,,,
,0.001,1649,,,,,,
1,,1649,0.7578125,0.7406920790672302,0.6356441378593445,,,
1,,1659,,,,0.772451639175415,0.773487389087677,0.6543741226196289
,0.001,1699,,,,,,
1,,1699,0.7890625,0.8063569068908691,0.5147061347961426,,,
,0.001,1749,,,,,,
1,,1749,0.796875,0.7836541533470154,0.4832670986652374,,,
1,,1765,,,,0.8059106469154358,0.8000418543815613,0.6072201728820801
,0.001,1799,,,,,,
1,,1799,0.8046875,0.7621386051177979,0.5430701971054077,,,
,0.001,1849,,,,,,
1,,1849,0.78125,0.7577353715896606,0.5403625965118408,,,
1,,1871,,,,0.8002021312713623,0.7954272031784058,0.5977233052253723
,0.001,1899,,,,,,
1,,1899,0.84375,0.8532844185829163,0.4251069724559784,,,
,0.001,1949,,,,,,
1,,1949,0.8203125,0.8221777677536011,0.5595360398292542,,,
1,,1977,,,,0.7768217921257019,0.7774365544319153,0.6360039114952087
,0.001,1999,,,,,,
1,,1999,0.796875,0.7882118225097656,0.5469461679458618,,,
,0.001,2049,,,,,,
2,,2049,0.84375,0.8381454348564148,0.4159725606441498,,,
,0.001,2099,,,,,,
2,,2099,0.7578125,0.7424952983856201,0.5938529372215271,,,
,0.001,2149,,,,,,
2,,2149,0.859375,0.8572902679443359,0.4379734396934509,,,
2,,2153,,,,0.791598379611969,0.7873462438583374,0.6338464021682739
,0.001,2199,,,,,,
2,,2199,0.7890625,0.7552716135978699,0.5614704489707947,,,
,0.001,2249,,,,,,
2,,2249,0.7890625,0.7810360193252563,0.5632908344268799,,,
2,,2259,,,,0.8054736256599426,0.7917162179946899,0.6210682988166809
,0.001,2299,,,,,,
2,,2299,0.8046875,0.7904026508331299,0.44776302576065063,,,
,0.001,2349,,,,,,
2,,2349,0.7890625,0.7776014804840088,0.5036303997039795,,,
2,,2365,,,,0.8024964332580566,0.7994306087493896,0.6075267791748047
,0.001,2399,,,,,,
2,,2399,0.828125,0.8226071000099182,0.49458518624305725,,,
,0.001,2449,,,,,,
2,,2449,0.8125,0.8099496364593506,0.536694347858429,,,
2,,2471,,,,0.7985087037086487,0.7941731214523315,0.6079609394073486
,0.001,2499,,,,,,
2,,2499,0.78125,0.7748165130615234,0.5496973395347595,,,
,0.001,2549,,,,,,
2,,2549,0.765625,0.7703514099121094,0.5069267153739929,,,
2,,2577,,,,0.7885938882827759,0.7875461578369141,0.6130686402320862
,0.001,2599,,,,,,
2,,2599,0.8203125,0.8061680793762207,0.5169715285301208,,,
,0.001,2649,,,,,,
2,,2649,0.796875,0.7884855270385742,0.4740162491798401,,,
2,,2683,,,,0.7929640412330627,0.7810977101325989,0.6254666447639465
,0.001,2699,,,,,,
2,,2699,0.84375,0.8073395490646362,0.47464102506637573,,,
,0.001,2749,,,,,,
2,,2749,0.75,0.723994255065918,0.5990086793899536,,,
2,,2789,,,,0.8023871779441833,0.7992699146270752,0.5839287638664246
,0.001,2799,,,,,,
2,,2799,0.7109375,0.6814408898353577,0.6774508357048035,,,
,0.001,2849,,,,,,
2,,2849,0.7734375,0.7533963918685913,0.6126322150230408,,,
2,,2895,,,,0.7983447909355164,0.7952072620391846,0.6030331254005432
,0.001,2899,,,,,,
2,,2899,0.8203125,0.8162763118743896,0.4158252775669098,,,
,0.001,2949,,,,,,
2,,2949,0.765625,0.7682704925537109,0.5751097202301025,,,
,0.001,2999,,,,,,
2,,2999,0.78125,0.7492307424545288,0.4391321837902069,,,
2,,3001,,,,0.8109363317489624,0.8049197196960449,0.5748518109321594
,0.001,3049,,,,,,
2,,3049,0.765625,0.7499776482582092,0.5371749997138977,,,
,0.001,3099,,,,,,
3,,3099,0.7734375,0.7622929215431213,0.6673120260238647,,,
,0.001,3149,,,,,,
