epoch,lr_scheduler,step,train_acc,train_f1,train_loss,val_acc,val_f1,val_loss
1,,1131,,,,0.7809295058250427,0.7696792483329773,0.6206146478652954
,0.001,1149,,,,,,
1,,1149,0.71875,0.6795427799224854,0.6181045174598694,,,
,0.001,1199,,,,,,
1,,1199,0.765625,0.7226095199584961,0.5151138305664062,,,
1,,1237,,,,0.7822387218475342,0.7769302725791931,0.5972325205802917
,0.001,1249,,,,,,
1,,1249,0.796875,0.7518198490142822,0.5618306994438171,,,
,0.001,1299,,,,,,
1,,1299,0.765625,0.7463884353637695,0.512950599193573,,,
1,,1343,,,,0.7880482077598572,0.7843075394630432,0.5862854719161987
,0.001,1349,,,,,,
1,,1349,0.7265625,0.7226454019546509,0.7087498903274536,,,
,0.001,1399,,,,,,
1,,1399,0.8046875,0.8031761050224304,0.5775554776191711,,,
,0.001,1449,,,,,,
1,,1449,0.8046875,0.7977887988090515,0.5828086137771606,,,
1,,1449,,,,0.7864117622375488,0.7814448475837708,0.5997830629348755
,0.001,1499,,,,,,
1,,1499,0.7734375,0.7589472532272339,0.5209143757820129,,,
,0.001,1549,,,,,,
1,,1549,0.734375,0.7173358201980591,0.6629311442375183,,,
1,,1555,,,,0.77874755859375,0.7723585963249207,0.6070269346237183
,0.001,1599,,,,,,
1,,1599,0.8046875,0.7689756155014038,0.5115625262260437,,,
,0.001,1649,,,,,,
1,,1649,0.7578125,0.732542872428894,0.5332154631614685,,,
1,,1661,,,,0.7917848825454712,0.7895249724388123,0.6048110723495483
,0.001,1699,,,,,,
1,,1699,0.78125,0.7643090486526489,0.5481917262077332,,,
,0.001,1749,,,,,,
1,,1749,0.78125,0.7656290531158447,0.49641865491867065,,,
1,,1767,,,,0.7957942485809326,0.7916698455810547,0.588771402835846
,0.001,1799,,,,,,
1,,1799,0.8046875,0.7861154675483704,0.5979529023170471,,,
,0.001,1849,,,,,,
1,,1849,0.8125,0.8023021221160889,0.4901896119117737,,,
1,,1873,,,,0.7777656316757202,0.7773704528808594,0.6098120808601379
,0.001,1899,,,,,,
1,,1899,0.7890625,0.7830215692520142,0.5427871346473694,,,
,0.001,1949,,,,,,
1,,1949,0.8046875,0.7981610298156738,0.4930199384689331,,,
1,,1979,,,,0.7993672490119934,0.7953087091445923,0.5740360021591187
,0.001,1999,,,,,,
1,,1999,0.796875,0.7750735878944397,0.5698241591453552,,,
,0.001,2049,,,,,,
1,,2049,0.765625,0.741280198097229,0.49757736921310425,,,
,0.001,2099,,,,,,
2,,2099,0.8125,0.7944768667221069,0.5211250185966492,,,
,0.001,2149,,,,,,
2,,2149,0.796875,0.7949014902114868,0.5909126400947571,,,
2,,2157,,,,0.7910484671592712,0.7882937788963318,0.5988853573799133
,0.001,2199,,,,,,
2,,2199,0.78125,0.7608234882354736,0.615199863910675,,,
,0.001,2249,,,,,,
2,,2249,0.75,0.7364708185195923,0.6231894493103027,,,
2,,2263,,,,0.8059131503105164,0.798250138759613,0.5752493143081665
,0.001,2299,,,,,,
2,,2299,0.8046875,0.7926102876663208,0.6122385263442993,,,
,0.001,2349,,,,,,
2,,2349,0.8046875,0.784102201461792,0.45508435368537903,,,
2,,2369,,,,0.7962306141853333,0.7973715662956238,0.6100443601608276
,0.001,2399,,,,,,
2,,2399,0.8046875,0.801419198513031,0.5100052952766418,,,
,0.001,2449,,,,,,
2,,2449,0.7890625,0.7813136577606201,0.5905006527900696,,,
2,,2475,,,,0.8041675686836243,0.7981158494949341,0.5661317110061646
,0.001,2499,,,,,,
2,,2499,0.7421875,0.7205316424369812,0.6187532544136047,,,
,0.001,2549,,,,,,
2,,2549,0.796875,0.799372673034668,0.58278888463974,,,
2,,2581,,,,0.8058313131332397,0.800881028175354,0.5677890777587891
,0.001,2599,,,,,,
2,,2599,0.734375,0.7012934684753418,0.5838413238525391,,,
,0.001,2649,,,,,,
2,,2649,0.78125,0.7625798583030701,0.5303386449813843,,,
2,,2687,,,,0.8037312030792236,0.8006020188331604,0.5698891878128052
,0.001,2699,,,,,,
2,,2699,0.7421875,0.7176617383956909,0.5442188382148743,,,
,0.001,2749,,,,,,
2,,2749,0.7734375,0.7742060422897339,0.612088143825531,,,
2,,2793,,,,0.7988489866256714,0.7894137501716614,0.5654916167259216
,0.001,2799,,,,,,
2,,2799,0.8359375,0.8263120651245117,0.49181491136550903,,,
,0.001,2849,,,,,,
2,,2849,0.8359375,0.8226525783538818,0.36174362897872925,,,
,0.001,2899,,,,,,
2,,2899,0.8203125,0.8166583776473999,0.5893360376358032,,,
2,,2899,,,,0.805258572101593,0.80040442943573,0.559170663356781
,0.001,2949,,,,,,
2,,2949,0.8046875,0.7988884449005127,0.6874006986618042,,,
,0.001,2999,,,,,,
2,,2999,0.765625,0.7492523789405823,0.5500372648239136,,,
2,,3005,,,,0.7947032451629639,0.7851895689964294,0.5740377306938171
,0.001,3049,,,,,,
2,,3049,0.796875,0.7547467947006226,0.5064462423324585,,,
,0.001,3099,,,,,,
3,,3099,0.8125,0.7956908941268921,0.570907711982727,,,
,0.001,3149,,,,,,
3,,3149,0.828125,0.8108536601066589,0.4964712858200073,,,
3,,3183,,,,0.8059131503105164,0.8015519976615906,0.5689335465431213
,0.001,3199,,,,,,
3,,3199,0.8984375,0.8945256471633911,0.3734070360660553,,,
,0.001,3249,,,,,,
3,,3249,0.796875,0.7603434324264526,0.5205451846122742,,,
3,,3289,,,,0.78605717420578,0.7751651406288147,0.589657187461853
,0.001,3299,,,,,,
3,,3299,0.7890625,0.7837250232696533,0.5748353004455566,,,
,0.001,3349,,,,,,
3,,3349,0.7734375,0.7601458430290222,0.6358474493026733,,,
3,,3395,,,,0.8064586520195007,0.8018991351127625,0.5629338026046753
,0.001,3399,,,,,,
3,,3399,0.8125,0.8053745627403259,0.49198880791664124,,,
,0.001,3449,,,,,,
3,,3449,0.8515625,0.8356143832206726,0.4447540044784546,,,
,0.001,3499,,,,,,
3,,3499,0.7734375,0.7621777057647705,0.5249049067497253,,,
3,,3501,,,,0.8049312829971313,0.795759916305542,0.549397885799408
,0.001,3549,,,,,,
3,,3549,0.8359375,0.8263558149337769,0.4658908247947693,,,
,0.001,3599,,,,,,
3,,3599,0.7578125,0.7004808187484741,0.5663434267044067,,,
3,,3607,,,,0.8011400699615479,0.7992061376571655,0.5762530565261841
,0.001,3649,,,,,,
3,,3649,0.8203125,0.8073118329048157,0.5318297147750854,,,
,0.001,3699,,,,,,
3,,3699,0.8515625,0.8426448106765747,0.5337257981300354,,,
3,,3713,,,,0.8084496855735779,0.8033707737922668,0.5802964568138123
,0.001,3749,,,,,,
3,,3749,0.7578125,0.7600226402282715,0.5426633954048157,,,
,0.001,3799,,,,,,
3,,3799,0.8046875,0.7740375399589539,0.5190907120704651,,,
3,,3819,,,,0.8022856116294861,0.7988283038139343,0.5622655153274536
,0.001,3849,,,,,,
3,,3849,0.828125,0.817436933517456,0.517973780632019,,,
,0.001,3899,,,,,,
3,,3899,0.84375,0.8288167119026184,0.43115299940109253,,,
3,,3925,,,,0.8009218573570251,0.7967981696128845,0.5719935297966003
,0.001,3949,,,,,,
3,,3949,0.8359375,0.8207352757453918,0.443113774061203,,,
,0.001,3999,,,,,,
3,,3999,0.7890625,0.7748972177505493,0.5762019753456116,,,
3,,4031,,,,0.8061859011650085,0.8022051453590393,0.5659871697425842
,0.001,4049,,,,,,
3,,4049,0.7890625,0.7697145938873291,0.6446775794029236,,,
,0.001,4099,,,,,,
3,,4099,0.796875,0.7892632484436035,0.6079598069190979,,,
,0.001,4149,,,,,,
4,,4149,0.765625,0.7671490907669067,0.6458917260169983,,,
,0.001,4199,,,,,,
4,,4199,0.796875,0.7725334167480469,0.45455116033554077,,,
4,,4209,,,,0.800430953502655,0.7995813488960266,0.5543749332427979
,0.001,4249,,,,,,
4,,4249,0.8046875,0.7776134014129639,0.5502690672874451,,,
,0.001,4299,,,,,,
4,,4299,0.828125,0.8154371380805969,0.5462185740470886,,,
4,,4315,,,,0.8004581928253174,0.8010960817337036,0.5953444242477417
,0.001,4349,,,,,,
4,,4349,0.8125,0.8121113777160645,0.5237617492675781,,,
,0.001,4399,,,,,,
4,,4399,0.796875,0.803231954574585,0.45701223611831665,,,
4,,4421,,,,0.7939668297767639,0.7913051247596741,0.6040518283843994
,0.001,4449,,,,,,
4,,4449,0.84375,0.8355401754379272,0.4331619441509247,,,
,0.001,4499,,,,,,
4,,4499,0.7890625,0.7807577848434448,0.5391689538955688,,,
4,,4527,,,,0.8045766949653625,0.8008236885070801,0.5553773045539856
,0.001,4549,,,,,,
4,,4549,0.828125,0.7980828285217285,0.5607433915138245,,,
,0.001,4599,,,,,,
4,,4599,0.796875,0.7947112917900085,0.510459303855896,,,
4,,4633,,,,0.8079587817192078,0.8064761757850647,0.5566074848175049
,0.001,4649,,,,,,
4,,4649,0.78125,0.7643211483955383,0.5429807901382446,,,
,0.001,4699,,,,,,
4,,4699,0.7578125,0.724758505821228,0.6351130604743958,,,
4,,4739,,,,0.8083951473236084,0.8055390119552612,0.5628050565719604
,0.001,4749,,,,,,
4,,4749,0.875,0.8773233294487,0.42269259691238403,,,
,0.001,4799,,,,,,
4,,4799,0.78125,0.7613279819488525,0.549019992351532,,,
4,,4845,,,,0.8027220368385315,0.8008522391319275,0.566718339920044
,0.001,4849,,,,,,
4,,4849,0.8046875,0.7915005087852478,0.5690662860870361,,,
,0.001,4899,,,,,,
4,,4899,0.75,0.7387751936912537,0.622606635093689,,,
,0.001,4949,,,,,,
4,,4949,0.796875,0.7625396847724915,0.5055010318756104,,,
4,,4951,,,,0.8052312731742859,0.7975991368293762,0.5495503544807434
,0.001,4999,,,,,,
4,,4999,0.828125,0.8186417818069458,0.5007074475288391,,,
,0.001,5049,,,,,,
4,,5049,0.8203125,0.8193377256393433,0.5665028095245361,,,
4,,5057,,,,0.8025856614112854,0.8018757700920105,0.5548219680786133
,0.001,5099,,,,,,
4,,5099,0.8359375,0.8228199481964111,0.42643439769744873,,,
,0.001,5149,,,,,,
5,,5149,0.84375,0.8374360203742981,0.4177018702030182,,,
,0.001,5199,,,,,,
5,,5199,0.8046875,0.7828447818756104,0.5928234457969666,,,
5,,5235,,,,0.8070859909057617,0.8031291365623474,0.5420051217079163
,0.001,5249,,,,,,
5,,5249,0.8671875,0.8597313165664673,0.4063660204410553,,,
,0.001,5299,,,,,,
5,,5299,0.796875,0.7809431552886963,0.5330504775047302,,,
5,,5341,,,,0.8082587718963623,0.7999340295791626,0.5708330273628235
,0.001,5349,,,,,,
5,,5349,0.796875,0.7901757955551147,0.4823687672615051,,,
,0.001,5399,,,,,,
5,,5399,0.6953125,0.6793639659881592,0.7015962600708008,,,
5,,5447,,,,0.7907211184501648,0.7846750020980835,0.5726203918457031
,0.001,5449,,,,,,
5,,5449,0.7421875,0.6983938217163086,0.5908498167991638,,,
,0.001,5499,,,,,,
5,,5499,0.84375,0.8279100656509399,0.45903703570365906,,,
,0.001,5549,,,,,,
5,,5549,0.796875,0.787338376045227,0.5606676936149597,,,
5,,5553,,,,0.793121337890625,0.7915821075439453,0.5722531080245972
,0.001,5599,,,,,,
5,,5599,0.7734375,0.7649852633476257,0.5304776430130005,,,
,0.001,5649,,,,,,
5,,5649,0.78125,0.767313539981842,0.6650621891021729,,,
5,,5659,,,,0.7971852421760559,0.7971137762069702,0.5756091475486755
,0.001,5699,,,,,,
5,,5699,0.78125,0.7647379636764526,0.5765212774276733,,,
,0.001,5749,,,,,,
5,,5749,0.828125,0.819769561290741,0.4460434317588806,,,
5,,5765,,,,0.7984398603439331,0.7941992282867432,0.5616468191146851
,0.001,5799,,,,,,
5,,5799,0.7890625,0.7797759771347046,0.4741532504558563,,,
,0.001,5849,,,,,,
5,,5849,0.84375,0.8339914083480835,0.46782469749450684,,,
5,,5871,,,,0.8112044334411621,0.8091322183609009,0.5487147569656372
,0.001,5899,,,,,,
5,,5899,0.75,0.7376660108566284,0.6014348864555359,,,
,0.001,5949,,,,,,
5,,5949,0.8046875,0.7677690386772156,0.4485829770565033,,,
5,,5977,,,,0.8052858114242554,0.7991403341293335,0.5441540479660034
,0.001,5999,,,,,,
5,,5999,0.8125,0.7766675353050232,0.43281522393226624,,,
,0.001,6049,,,,,,
5,,6049,0.84375,0.8318355083465576,0.5247739553451538,,,
5,,6083,,,,0.800430953502655,0.7966364622116089,0.5420476198196411
,0.001,6099,,,,,,
5,,6099,0.7734375,0.7569153308868408,0.5031259655952454,,,
,0.001,6149,,,,,,
5,,6149,0.7890625,0.7796692848205566,0.5401813983917236,,,
,0.001,6199,,,,,,
6,,6199,0.796875,0.7717182636260986,0.4265621304512024,,,
,0.001,6249,,,,,,
6,,6249,0.8359375,0.813686192035675,0.4337785840034485,,,
6,,6261,,,,0.8077405691146851,0.8004424571990967,0.5470821857452393
,0.001,6299,,,,,,
6,,6299,0.75,0.7340114116668701,0.6432976722717285,,,
,0.001,6349,,,,,,
6,,6349,0.8359375,0.8352888822555542,0.44588178396224976,,,
6,,6367,,,,0.8064859509468079,0.8075109720230103,0.5316989421844482
,0.001,6399,,,,,,
6,,6399,0.7734375,0.7556620836257935,0.5445569753646851,,,
,0.001,6449,,,,,,
6,,6449,0.8046875,0.7891385555267334,0.5505033731460571,,,
6,,6473,,,,0.8094043135643005,0.8076454401016235,0.5450140237808228
,0.001,6499,,,,,,
6,,6499,0.84375,0.8463882803916931,0.4097745418548584,,,
,0.001,6549,,,,,,
6,,6549,0.84375,0.8321665525436401,0.46370142698287964,,,
6,,6579,,,,0.8026401996612549,0.7918081283569336,0.5470138192176819
,0.001,6599,,,,,,
6,,6599,0.75,0.7475460767745972,0.5745401382446289,,,
,0.001,6649,,,,,,
6,,6649,0.78125,0.7647907733917236,0.5321325063705444,,,
6,,6685,,,,0.7853207588195801,0.7850576043128967,0.5779320597648621
,0.001,6699,,,,,,
6,,6699,0.7890625,0.7844428420066833,0.5035168528556824,,,
,0.001,6749,,,,,,
6,,6749,0.7890625,0.786042332649231,0.6149480938911438,,,
6,,6791,,,,0.8012492060661316,0.7910842895507812,0.5492942333221436
,0.001,6799,,,,,,
6,,6799,0.7890625,0.7850751876831055,0.5439743995666504,,,
,0.001,6849,,,,,,
6,,6849,0.7890625,0.7792335748672485,0.5473239421844482,,,
6,,6897,,,,0.8116135597229004,0.8023692965507507,0.5273341536521912
,0.001,6899,,,,,,
6,,6899,0.8203125,0.8045965433120728,0.4606768488883972,,,
,0.001,6949,,,,,,
6,,6949,0.8046875,0.7971628904342651,0.5701560974121094,,,
,0.001,6999,,,,,,
6,,6999,0.796875,0.7785152196884155,0.5312118530273438,,,
6,,7003,,,,0.8111771941184998,0.8043591976165771,0.5249046087265015
,0.001,7049,,,,,,
6,,7049,0.84375,0.8411344885826111,0.4815661907196045,,,
,0.001,7099,,,,,,
6,,7099,0.8046875,0.8024566769599915,0.5277211666107178,,,
6,,7109,,,,0.8089951872825623,0.8065851926803589,0.533489465713501
,0.001,7149,,,,,,
6,,7149,0.828125,0.8191964626312256,0.4542699456214905,,,
,0.001,7199,,,,,,
7,,7199,0.828125,0.8236843347549438,0.50401371717453,,,
,0.001,7249,,,,,,
7,,7249,0.8046875,0.775178074836731,0.5386152863502502,,,
7,,7287,,,,0.7949214577674866,0.7929148077964783,0.5406237840652466
,0.001,7299,,,,,,
7,,7299,0.828125,0.818851888179779,0.4972842335700989,,,
,0.001,7349,,,,,,
7,,7349,0.796875,0.7835508584976196,0.4873589277267456,,,
7,,7393,,,,0.8052858114242554,0.8001906871795654,0.5284322500228882
,0.001,7399,,,,,,
7,,7399,0.7578125,0.7355074882507324,0.5447336435317993,,,
,0.001,7449,,,,,,
7,,7449,0.8125,0.807162880897522,0.4475875198841095,,,
,0.001,7499,,,,,,
7,,7499,0.8046875,0.776739239692688,0.5061149001121521,,,
7,,7499,,,,0.7919484972953796,0.7839206457138062,0.5389602780342102
,0.001,7549,,,,,,
7,,7549,0.796875,0.7868439555168152,0.6004507541656494,,,
,0.001,7599,,,,,,
7,,7599,0.8046875,0.800066351890564,0.5483831167221069,,,
7,,7605,,,,0.8019037842750549,0.8005278706550598,0.5321491360664368
,0.001,7649,,,,,,
7,,7649,0.8046875,0.7984585762023926,0.5027180314064026,,,
,0.001,7699,,,,,,
7,,7699,0.7734375,0.7626736164093018,0.6101416945457458,,,
7,,7711,,,,0.793857753276825,0.7919691205024719,0.5527152419090271
,0.001,7749,,,,,,
7,,7749,0.8359375,0.8274214267730713,0.42561075091362,,,
,0.001,7799,,,,,,
7,,7799,0.8515625,0.8432881236076355,0.41533663868904114,,,
7,,7817,,,,0.8102771043777466,0.8038440942764282,0.5149357914924622
,0.001,7849,,,,,,
7,,7849,0.71875,0.6919406652450562,0.7026751041412354,,,
,0.001,7899,,,,,,
7,,7899,0.7890625,0.7667394280433655,0.6395033001899719,,,
7,,7923,,,,0.813413679599762,0.8096435070037842,0.513070285320282
,0.001,7949,,,,,,
7,,7949,0.8125,0.8063198924064636,0.5255833864212036,,,
,0.001,7999,,,,,,
7,,7999,0.8359375,0.832137405872345,0.5683294534683228,,,
7,,8029,,,,0.8117226958274841,0.8090149164199829,0.5288203954696655
,0.001,8049,,,,,,
7,,8049,0.765625,0.7260932922363281,0.5630964636802673,,,
,0.001,8099,,,,,,
7,,8099,0.78125,0.7760465145111084,0.5489404201507568,,,
7,,8135,,,,0.8045493960380554,0.7997913360595703,0.5204495191574097
,0.001,8149,,,,,,
7,,8149,0.8125,0.7951061725616455,0.4904024600982666,,,
,0.001,8199,,,,,,
7,,8199,0.828125,0.8126040697097778,0.45363277196884155,,,
,0.001,8249,,,,,,
8,,8249,0.734375,0.7275688648223877,0.7145780920982361,,,
,0.001,8299,,,,,,
8,,8299,0.8203125,0.8117106556892395,0.5411975383758545,,,
8,,8313,,,,0.805367648601532,0.8042546510696411,0.5237371325492859
,0.001,8349,,,,,,
8,,8349,0.765625,0.7405807971954346,0.5939570665359497,,,
,0.001,8399,,,,,,
8,,8399,0.84375,0.8450521230697632,0.4380795657634735,,,
8,,8419,,,,0.8017946481704712,0.7983392477035522,0.5409919023513794
,0.001,8449,,,,,,
8,,8449,0.796875,0.7887084484100342,0.48177024722099304,,,
,0.001,8499,,,,,,
8,,8499,0.8359375,0.8267577886581421,0.5947729349136353,,,
8,,8525,,,,0.8098952770233154,0.8073902130126953,0.5113192200660706
,0.001,8549,,,,,,
8,,8549,0.84375,0.8308954238891602,0.45308223366737366,,,
,0.001,8599,,,,,,
8,,8599,0.7890625,0.7919910550117493,0.4768357574939728,,,
8,,8631,,,,0.8147774338722229,0.8100790977478027,0.5016202926635742
,0.001,8649,,,,,,
8,,8649,0.796875,0.7785623073577881,0.5198178887367249,,,
,0.001,8699,,,,,,
8,,8699,0.828125,0.8256579041481018,0.52927565574646,,,
8,,8737,,,,0.809213399887085,0.8012033700942993,0.5144460201263428
,0.001,8749,,,,,,
8,,8749,0.8203125,0.8047754764556885,0.5149896144866943,,,
,0.001,8799,,,,,,
8,,8799,0.7734375,0.7586324214935303,0.579670250415802,,,
8,,8843,,,,0.811068058013916,0.8040899038314819,0.518208920955658
,0.001,8849,,,,,,
8,,8849,0.796875,0.7857637405395508,0.5400300025939941,,,
,0.001,8899,,,,,,
8,,8899,0.8125,0.8175724148750305,0.5290637016296387,,,
,0.001,8949,,,,,,
8,,8949,0.828125,0.8119471073150635,0.5100314617156982,,,
8,,8949,,,,0.7897392511367798,0.7813673615455627,0.5510874390602112
,0.001,8999,,,,,,
8,,8999,0.765625,0.757702112197876,0.5955287218093872,,,
,0.001,9049,,,,,,
8,,9049,0.84375,0.8271049857139587,0.4820358157157898,,,
8,,9055,,,,0.7981671690940857,0.7937259674072266,0.53119295835495
,0.001,9099,,,,,,
8,,9099,0.84375,0.8333096504211426,0.5164875984191895,,,
,0.001,9149,,,,,,
8,,9149,0.8125,0.8083271980285645,0.5316701531410217,,,
8,,9161,,,,0.8086678981781006,0.8060978651046753,0.5147454738616943
,0.001,9199,,,,,,
8,,9199,0.7734375,0.7696091532707214,0.6300323605537415,,,
,0.001,9249,,,,,,
9,,9249,0.8125,0.8121623396873474,0.4933360815048218,,,
,0.001,9299,,,,,,
9,,9299,0.8359375,0.833605945110321,0.37131986021995544,,,
9,,9339,,,,0.8002127408981323,0.7961531281471252,0.5394588708877563
,0.001,9349,,,,,,
9,,9349,0.8203125,0.8054306507110596,0.5320178866386414,,,
,0.001,9399,,,,,,
9,,9399,0.7890625,0.7729310989379883,0.49437904357910156,,,
9,,9445,,,,0.8151320219039917,0.8053235411643982,0.507323682308197
,0.001,9449,,,,,,
9,,9449,0.8359375,0.8243548274040222,0.4749799370765686,,,
,0.001,9499,,,,,,
9,,9499,0.859375,0.8579481244087219,0.41296252608299255,,,
,0.001,9549,,,,,,
9,,9549,0.8515625,0.8446877598762512,0.4214673638343811,,,
9,,9551,,,,0.8063222765922546,0.802034318447113,0.5260700583457947
,0.001,9599,,,,,,
9,,9599,0.84375,0.8387656211853027,0.45133763551712036,,,
,0.001,9649,,,,,,
9,,9649,0.75,0.7335304021835327,0.6644234657287598,,,
9,,9657,,,,0.8073587417602539,0.7960388660430908,0.5200312733650208
,0.001,9699,,,,,,
9,,9699,0.84375,0.8433996438980103,0.6086952686309814,,,
,0.001,9749,,,,,,
9,,9749,0.8359375,0.8389245271682739,0.4981101155281067,,,
9,,9763,,,,0.8104407787322998,0.8031261563301086,0.5169122815132141
,0.001,9799,,,,,,
9,,9799,0.8515625,0.8425617814064026,0.46434319019317627,,,
,0.001,9849,,,,,,
9,,9849,0.796875,0.7941603660583496,0.5078399181365967,,,
9,,9869,,,,0.8073314428329468,0.8037993907928467,0.5206641554832458
,0.001,9899,,,,,,
9,,9899,0.84375,0.8417325019836426,0.4345792829990387,,,
,0.001,9949,,,,,,
9,,9949,0.828125,0.827346920967102,0.4348128139972687,,,
9,,9975,,,,0.8105498552322388,0.8064543008804321,0.5123754739761353
,0.001,9999,,,,,,
9,,9999,0.8359375,0.8294367790222168,0.38681933283805847,,,
,0.001,10049,,,,,,
9,,10049,0.78125,0.766114354133606,0.5676555037498474,,,
9,,10081,,,,0.8099225163459778,0.8041067123413086,0.510623574256897
,0.001,10099,,,,,,
9,,10099,0.796875,0.7861366868019104,0.5310133695602417,,,
,0.001,10149,,,,,,
9,,10149,0.734375,0.7279011011123657,0.581198513507843,,,
9,,10187,,,,0.8028038144111633,0.7996380925178528,0.5220170021057129
,0.001,10199,,,,,,
9,,10199,0.8359375,0.8239808082580566,0.42847684025764465,,,
,0.001,10249,,,,,,
9,,10249,0.8125,0.8033457398414612,0.4903409481048584,,,
